Stock,Symbol,LTP,Price,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Total Buy Quantity,Total Sell Quantity,Last Trade Quantity,Trade Volume,Average Price,SMMA20,SMMA120,RSI,ETQ 5m,ETQ 20m,ETQ 60m,Average LTP 20m,Average LTP 60m,Crossover,Crossover Price,Signal,Confidence,Liquidity Pass,LTP Pass,Reasons,Scan Time
GREENLAM,GREENLAM-EQ,248.5,248.5,0.0,0.0,248.5,1095.0,0.0,1095.0,175.0,519672.0,247.78,251.71472157245162,241.10982647892786,53.75070501974055,,,,,,BUY,255.55,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:19:43
TECH,TECH-EQ,34.15,34.15,0.0,0.0,0.0,0.0,0.0,0.0,416.0,5122842.0,34.01,32.532202070945836,34.44331151576064,71.21212121212122,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:19:45
ICDSLTD,ICDSLTD-EQ,39.62,39.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248.0,40.72,41.294747605011565,42.99008244056268,50.05931198102017,,,,,,SELL,41.06,SELL,50.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:19:50
ESENSEX,ESENSEX-EQ,78.99,78.99,0.0,0.0,0.0,0.0,0.0,0.0,500.0,2970.0,78.13,77.97209127058181,79.18365791016352,73.54085603112841,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:19:52
KRITI,KRITI-EQ,67.95,67.95,0.0,0.0,67.95,80.0,0.0,80.0,32.0,21718.0,66.81,69.50864464272067,76.25280858807815,60.12269938650307,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:19:54
BHARATCOAL,BHARATCOAL-EQ,33.78,33.78,33.78,16198.0,0.0,0.0,16198.0,0.0,543.0,3368883.0,33.84,35.862696318013185,35.88529944308103,33.12101910828022,,,,,,SELL,33.78,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:19:57
VRLLOG,VRLLOG-EQ,300.9,300.9,0.0,0.0,300.9,5281.0,0.0,5281.0,2.0,581608.0,305.3,258.1329147411977,256.9209961607737,82.59904561092002,,,,,,BUY,300.15,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:19:59
SCODATUBES,SCODATUBES-EQ,133.63,133.63,0.0,0.0,133.63,900.0,0.0,900.0,184.0,252583.0,135.3,143.56104613294627,142.07308952032017,36.666666666666664,,,,,,BUY,154.51,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:20:02
IOB,IOB-EQ,33.84,33.84,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3192118.0,34.14,34.11353599295514,34.46329204950374,50.28089887640453,,,,,,NONE,,SELL,50.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:20:04
MOINFRA,MOINFRA-EQ,60.03,60.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3332.0,59.86,61.17809767886636,60.588788261932514,43.42723004694834,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:20:07
MONEYBOXX,MONEYBOXX-EQ,60.0,60.0,60.0,100.0,0.0,0.0,100.0,0.0,98.0,28227.0,60.71,62.33555509435168,64.69884476577553,56.33626097867001,,,,,,SELL,56.33,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:20:11
HILINFRA,HILINFRA-EQ,44.96,44.96,44.96,100.0,0.0,0.0,100.0,0.0,1.0,97591.0,44.93,46.075996350642576,50.77475599944894,55.711610486891416,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:20:15
STUDDS,STUDDS-EQ,420.55,420.55,420.55,3.0,0.0,0.0,3.0,0.0,10.0,34475.0,420.5,450.5440256059663,484.90008535638975,34.48753462603878,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:20:17
TPLPLASTEH,TPLPLASTEH-EQ,76.25,76.25,76.25,441.0,0.0,0.0,441.0,0.0,2.0,128982.0,76.74,76.71077771358381,68.87327302188677,52.71317829457365,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:20:20
NETF,NETF-EQ,265.3,265.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2801.0,265.36,262.8833416243804,265.4347374821166,73.18840579710132,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:20:22
EIHOTEL,EIHOTEL-EQ,298.5,298.5,0.0,0.0,0.0,0.0,0.0,0.0,40.0,142176.0,299.02,321.8519130207275,326.81931314532113,33.666904932094326,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:20:25
ARVINDFASN,ARVINDFASN-EQ,444.15,444.15,0.0,0.0,444.15,254.0,0.0,254.0,1.0,174110.0,442.86,460.06278546463847,459.87237199571933,27.78877887788782,,,,,,BUY,479.0,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI is strongly oversold']",2026-08-12 18:20:27
RVNL,RVNL-EQ,230.0,230.0,0.0,0.0,230.0,260.0,0.0,260.0,100.0,5612306.0,230.19,233.66781295398386,278.7100480321243,58.30161054172769,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:20:30
BLUSPRING,BLUSPRING-EQ,121.51,121.51,0.0,0.0,121.51,81.0,0.0,81.0,92.0,906199.0,122.18,108.27023659986935,77.74756080621475,72.32606438213917,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:20:33
GLOBECIVIL,GLOBECIVIL-EQ,43.11,43.11,0.0,0.0,0.0,0.0,0.0,0.0,369.0,153450.0,43.92,41.41321287959688,46.943264841233606,63.967611336032405,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:20:36
SAATVIKGL,SAATVIKGL-EQ,435.35,435.35,0.0,0.0,435.35,118.0,0.0,118.0,25.0,112853.0,435.7,442.2331954148467,422.2718353371001,48.714285714285744,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:20:42
VIKRAMSOLR,VIKRAMSOLR-EQ,159.58,159.58,0.0,0.0,159.58,5464.0,0.0,5464.0,27.0,1311248.0,159.42,183.22806377905331,203.49797661781207,26.036089629189007,,,,,,NONE,,SELL,85.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI is strongly oversold']",2026-08-12 18:20:45
SHIVATEX,SHIVATEX-EQ,161.18,161.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1328.0,162.34,156.58194448194735,159.84971675368246,65.14851485148515,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:20:47
AWL,AWL-EQ,194.24,194.24,194.24,508.0,0.0,0.0,508.0,0.0,2000.0,1431527.0,193.44,190.723374522947,199.25889998297941,63.783346806790675,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:20:50
THELEELA,THELEELA-EQ,499.75,499.75,0.0,0.0,499.75,12.0,0.0,12.0,9.0,312729.0,512.04,483.32028122168265,441.90849992254374,62.97709923664122,,,,,,BUY,457.6,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:20:52
JAYKAY,JAYKAY-EQ,148.66,148.66,0.0,0.0,148.66,94.0,0.0,94.0,6.0,230844.0,149.66,165.1951655504693,166.97441485869246,35.51193848644276,,,,,,SELL,152.5,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:20:54
IVALUE,IVALUE-EQ,283.45,283.45,283.45,46.0,0.0,0.0,46.0,0.0,261.0,274259.0,282.42,277.5398651414278,256.6858217986588,54.489544895448944,,,,,,BUY,278.28,BUY,70.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:20:57
MOMENTUM30,MOMENTUM30-EQ,31.22,31.22,0.0,0.0,0.0,0.0,0.0,0.0,3062.0,92542.0,31.27,30.61742677816407,30.533609256820167,65.94202898550725,,,,,,BUY,30.76,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:20:59
PWL,PWL-EQ,123.9,123.9,0.0,0.0,123.9,2619.0,0.0,2619.0,5.0,3295580.0,124.77,126.64324058883713,115.53095969644203,36.37423491693385,,,,,,BUY,125.13,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:21:02
DIVIDEND,DIVIDEND-EQ,36.12,36.12,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7857.0,36.21,35.73720999844007,35.90983584724261,73.7991266375546,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:21:04
GKSL,GKSL-EQ,133.16,133.16,133.16,11000.0,0.0,0.0,11000.0,0.0,500.0,100848.0,133.41,130.1495505301868,119.19341464435358,73.93790849673209,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:21:06
NV20BEES,NV20BEES-EQ,142.61,142.61,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16555.0,141.53,141.28524682709195,146.13467841370365,65.22234891676172,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:21:09
AUTOBEES,AUTOBEES-EQ,304.22,304.22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,272735.0,304.78,287.3435609189759,277.67495770661554,78.00772626931564,,,,,,BUY,281.82,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:21:11
SILVERTUC,SILVERTUC-EQ,205.88,205.88,0.0,0.0,205.88,3205.0,0.0,3205.0,480.0,490828.0,205.31,192.19001191343165,151.93176319656087,63.50379156134551,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:21:14
KSOLVES,KSOLVES-EQ,273.3,273.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28312.0,273.96,284.9427988521546,288.6542808461835,36.19402985074629,,,,,,SELL,279.45,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:21:16
STARTECK,STARTECK-EQ,257.25,257.25,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7783.0,256.6,265.55925771607644,265.32935014992813,42.30171073094865,,,,,,BUY,289.35,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:21:18
HIKAL,HIKAL-EQ,212.84,212.84,0.0,0.0,212.84,2445.0,0.0,2445.0,28.0,242629.0,213.76,219.12651101712783,205.51139367501122,50.60734270506348,,,,,,BUY,218.96,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:21:21
VERANDA,VERANDA-EQ,251.35,251.35,0.0,0.0,251.35,99.0,0.0,99.0,1.0,265678.0,249.58,239.86591529281895,205.56082070737963,61.69976171564733,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:21:23
DREAMFOLKS,DREAMFOLKS-EQ,69.15,69.15,0.0,0.0,0.0,0.0,0.0,0.0,25.0,36476.0,68.55,69.57678885181558,81.19577121062608,60.535714285714285,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:21:27
EQUITASBNK,EQUITASBNK-EQ,74.57,74.57,0.0,0.0,74.57,1272.0,0.0,1272.0,29.0,1185790.0,74.26,75.85633884677344,68.52448146030424,36.117059243397556,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:21:29
SOUTHWEST,SOUTHWEST-EQ,219.13,219.13,0.0,0.0,219.13,142.0,0.0,142.0,10.0,260525.0,223.14,232.68290660864733,217.77295853207403,34.66379000359582,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:21:32
UFO,UFO-EQ,68.68,68.68,0.0,0.0,68.68,125.0,0.0,125.0,5.0,29848.0,68.05,69.19980264032715,72.48783767441685,54.83468496568932,,,,,,NONE,,SELL,50.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:21:34
GIPCL,GIPCL-EQ,174.05,174.05,0.0,0.0,174.05,301.0,0.0,301.0,430.0,8115461.0,177.43,161.52201558399045,151.24956906848328,78.0337443218689,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:21:37
INDOBORAX,INDOBORAX-EQ,449.05,449.05,449.05,61.0,0.0,0.0,61.0,0.0,39.0,505140.0,449.23,402.0247687286925,309.0464322979181,68.00095306171075,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:21:39
PONNIERODE,PONNIERODE-EQ,328.3,328.3,0.0,0.0,328.3,183.0,0.0,183.0,25.0,9159.0,328.29,318.607347404892,293.0109467489584,54.91009681881053,,,,,,NONE,,BUY,70.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:21:41
DHANBANK,DHANBANK-EQ,32.5,32.5,32.5,560.0,0.0,0.0,560.0,0.0,387.0,271833.0,32.55,33.05516919517557,28.555834359059237,38.7409200968523,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:21:47
ANNAPURNA,ANNAPURNA-EQ,147.2,147.2,0.0,0.0,147.2,480.0,0.0,480.0,25.0,66223.0,150.37,138.47369502226394,164.33882278473294,61.264534883720934,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:21:53
SILVERBEES,SILVERBEES-EQ,225.76,225.76,0.0,0.0,225.76,2078.0,0.0,2078.0,27.0,27311475.0,224.26,216.7635174542147,230.38037631835024,75.48342541436463,,,,,,SELL,215.06,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:21:55
RAMAPHO,RAMAPHO-EQ,122.97,122.97,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7832.0,122.89,125.70374204245813,135.5103647655195,46.45378151260505,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:22:00
WELSPUNLIV,WELSPUNLIV-EQ,165.23,165.23,165.23,3041.0,0.0,0.0,3041.0,0.0,900.0,2292744.0,163.17,159.54575567384433,139.62253511392092,50.29644268774701,,,,,,NONE,,BUY,70.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:22:04
SYNGENE,SYNGENE-EQ,408.65,408.65,0.0,0.0,408.65,190.0,0.0,190.0,10.0,591399.0,408.11,417.14096340744834,469.18819526928837,52.854122621564464,,,,,,NONE,,SELL,50.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:22:06
LFIC,LFIC-EQ,138.07,138.07,138.07,12.0,0.0,0.0,12.0,0.0,48.0,4439.0,138.53,142.46746749993844,143.63567808757833,42.605470560964285,,,,,,SELL,142.1,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:22:08
NFL,NFL-EQ,71.92,71.92,71.92,98.0,0.0,0.0,98.0,0.0,1.0,346984.0,71.83,72.94117508924283,76.84884129773575,65.23235800344234,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:22:11
GLOBAL,GLOBAL-EQ,102.94,102.94,0.0,0.0,0.0,0.0,0.0,0.0,17670.0,252665.0,97.73,102.61887529914739,98.19859535336833,50.4933504933505,,,,,,NONE,,BUY,70.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:22:13
ICIL,ICIL-EQ,404.35,404.35,0.0,0.0,404.35,530.0,0.0,530.0,1.0,2410797.0,413.8,398.37611382738265,315.03390452937737,53.606965174129364,,,,,,NONE,,BUY,70.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:22:19
TEXINFRA,TEXINFRA-EQ,111.09,111.09,111.09,50.0,0.0,0.0,50.0,0.0,125.0,34260.0,110.9,111.00536160039378,101.75498395492068,37.10174717368961,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:22:21
ELECON,ELECON-EQ,441.45,441.45,441.45,358.0,0.0,0.0,358.0,0.0,5.0,486802.0,435.13,463.38436027698737,460.7248784692165,54.69705391884379,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:22:25
AFSL,AFSL-EQ,213.82,213.82,0.0,0.0,213.82,1.0,0.0,1.0,2.0,69788.0,217.72,202.34459625157746,201.85411567213208,94.36717663421418,,,,,,BUY,213.82,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:22:27
CTE,CTE-EQ,37.02,37.02,37.02,50.0,0.0,0.0,50.0,0.0,136.0,4567.0,37.03,33.65620061827283,32.71927592575446,70.60539752005833,,,,,,BUY,37.97,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:22:29
PFOCUS,PFOCUS-EQ,268.0,268.0,268.0,1044.0,0.0,0.0,1044.0,0.0,50.0,867452.0,271.37,273.9001895927012,263.687881430479,40.490860546313435,,,,,,BUY,289.23,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:22:32
BLKASHYAP,BLKASHYAP-EQ,52.61,52.61,0.0,0.0,52.61,50.0,0.0,50.0,50.0,1038405.0,53.02,54.929304870444035,52.49825821892734,37.63919821826282,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:22:34
DOLATALGO,DOLATALGO-EQ,69.81,69.81,0.0,0.0,0.0,0.0,0.0,0.0,40.0,79161.0,70.09,70.7303189884438,76.46454057554766,56.99626865671642,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:22:37
GLOBALVECT,GLOBALVECT-EQ,157.53,157.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8955.0,157.32,160.94940370259877,171.48122806117217,57.11981566820278,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:22:39
INDOCO,INDOCO-EQ,217.49,217.49,217.49,505.0,0.0,0.0,505.0,0.0,20.0,68570.0,217.86,229.75380894361638,219.3235061322228,34.57943925233644,,,,,,BUY,239.57,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:22:43
RSYSTEMS,RSYSTEMS-EQ,240.1,240.1,240.1,100.0,0.0,0.0,100.0,0.0,1.0,222242.0,241.12,252.60591223274787,297.09344854160196,43.88076812840357,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:22:45
HDFCSML250,HDFCSML250-EQ,184.44,184.44,0.0,0.0,184.44,849.0,0.0,849.0,1.0,1346528.0,184.93,180.14573275602976,167.85931870344422,71.55465037338764,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:22:47
BANSWRAS,BANSWRAS-EQ,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13965.0,122.2,126.05737529557257,118.36072714496117,39.621240252506475,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:22:50
ALPHAGEO,ALPHAGEO-EQ,306.39,306.39,0.0,0.0,306.39,164.0,0.0,164.0,10.0,359816.0,305.03,222.79222043755144,213.61247850999024,79.11887957653286,,,,,,BUY,233.57,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:22:52
SARLAPOLY,SARLAPOLY-EQ,100.44,100.44,0.0,0.0,100.44,10255.0,0.0,10255.0,112.0,34730.0,100.69,100.09389385868691,91.21604572607598,48.30887045309508,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:22:55
HDFCMOMENT,HDFCMOMENT-EQ,31.57,31.57,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,266556.0,31.59,30.887417832815565,30.78077547838116,67.46031746031744,,,,,,BUY,31.22,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:22:57
HUBTOWN,HUBTOWN-EQ,178.19,178.19,0.0,0.0,178.19,237.0,0.0,237.0,1.0,357763.0,178.47,194.353810056823,209.85463220663738,25.551515151515176,,,,,,NONE,,SELL,85.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI is strongly oversold']",2026-08-12 18:22:59
GOACARBON,GOACARBON-EQ,370.15,370.15,370.15,100.0,0.0,0.0,100.0,0.0,3.0,5172.0,371.07,383.2512446501731,377.1404303035002,42.14071856287426,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:23:03
PARACABLES,PARACABLES-EQ,68.22,68.22,0.0,0.0,68.22,288.0,0.0,288.0,90.0,1708709.0,67.28,64.92997064636407,48.68517511126236,67.14780600461894,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:23:06
GEOJITFSL,GEOJITFSL-EQ,77.7,77.7,77.7,630.0,0.0,0.0,630.0,0.0,180.0,412527.0,77.01,77.2934295444871,71.41390185857516,48.34801762114535,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:23:12
WEBELSOLAR,WEBELSOLAR-EQ,85.29,85.29,0.0,0.0,85.29,10106.0,0.0,10106.0,557.0,4071727.0,85.66,98.23800578922314,89.53690808052038,21.975122502826963,,,,,,NONE,,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI is strongly oversold']",2026-08-12 18:23:15
TEXMOPIPES,TEXMOPIPES-EQ,42.77,42.77,42.77,430.0,0.0,0.0,430.0,0.0,70.0,28031.0,43.49,43.671912839512615,45.047588049525,49.635036496350445,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:23:17
ACL,ACL-EQ,46.15,46.15,0.0,0.0,46.15,671.0,0.0,671.0,102.0,38751.0,46.85,49.440330538797596,55.52444444404808,35.42234332425066,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:23:20
ARCHIDPLY,ARCHIDPLY-EQ,92.2,92.2,0.0,0.0,92.2,25.0,0.0,25.0,21.0,14860.0,92.39,83.1887012290405,82.54803953960442,67.89396170839473,,,,,,BUY,92.95,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:23:22
BLAL,BLAL-EQ,170.9,170.9,170.9,4399.0,0.0,0.0,4399.0,0.0,1.0,15579.0,170.67,178.38070848582134,186.71338821709423,29.93239090350346,,,,,,NONE,,SELL,85.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI is strongly oversold']",2026-08-12 18:23:24
MANAPPURAM,MANAPPURAM-EQ,352.6,352.6,352.6,29584.0,0.0,0.0,29584.0,0.0,20.0,31501308.0,358.54,344.7094661415037,306.7919045135997,51.55893536121674,,,,,,NONE,,BUY,70.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:23:27
SHIVAMILLS,SHIVAMILLS-EQ,59.59,59.59,0.0,0.0,59.59,155.0,0.0,155.0,5.0,6740.0,60.46,61.698872610091556,59.12055811960892,51.4668039114771,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:23:30
INDIANHUME,INDIANHUME-EQ,375.35,375.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30664.0,379.11,371.79031925684376,356.678317727927,51.149425287356316,,,,,,BUY,382.1,BUY,70.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:23:32
